%roll pitch yaw
0 0 0
0 0 0
0 0 0
0 0 0
-0.00340357 0.0697951 0
-0.00367746 0.0696058 0
-0.00382146 0.0692216 0
-0.00362109 0.0688432 0
-0.0037981 0.0684946 0
-0.00415246 0.0678645 0
-0.00443818 0.0671841 0
-0.00449597 0.0668139 0
-0.0049316 0.0661891 0
-0.00528591 0.0658162 0
-0.00572115 0.0651436 0
-0.0059284 0.0652258 0
-0.00653903 0.0641478 0
-0.00620451 0.0637961 0
-0.00666824 0.0630866 0
-0.0071024 0.0624553 0
-0.00712833 0.0624355 0
-0.00768709 0.0619675 0
-0.00739677 0.0613081 0
-0.00770361 0.0607557 0
-0.00811462 0.0609646 0
-0.00790166 0.0609174 0
-0.00785726 0.0610196 0
-0.00771162 0.0609076 0
-0.0078844 0.0608959 0
-0.00759694 0.0609521 0
-0.007978 0.0604395 0
-0.00822242 0.0602934 0
-0.00768482 0.0601194 0
-0.00757296 0.0597158 0
-0.00738362 0.0604226 0
-0.00799853 0.0605013 0
-0.0075356 0.0601974 0
-0.0076244 0.0601334 0
-0.00764579 0.0595755 0
-0.00725179 0.0595089 0
-0.00723838 0.0594646 0
-0.00710427 0.0598442 0
-0.00711346 0.0597494 0
-0.0069933 0.0597154 0
-0.00681888 0.0598459 0
-0.00650363 0.0599929 0
-0.00609249 0.0599096 0
-0.00596287 0.0600534 0
-0.00582009 0.0602619 0
-0.00571752 0.0601371 0
-0.0052756 0.0605458 0
-0.00556412 0.0603542 0
-0.0051795 0.0606726 0
-0.00524705 0.0611004 0
-0.00522332 0.060563 0
-0.00481352 0.0610264 0
-0.00537831 0.06048 0
-0.00517409 0.0606515 0
-0.00552354 0.0604353 0
-0.00543207 0.0606553 0
-0.00537389 0.0609299 0
-0.00543684 0.0603821 0
-0.00523712 0.0606651 0
-0.00567051 0.0604076 0
-0.00536408 0.0604513 0
-0.00583349 0.0601539 0
-0.00560144 0.0604067 0
-0.00584892 0.0601716 0
-0.00596454 0.0607733 0
-0.00572929 0.0605248 0
-0.00618696 0.0602949 0
-0.00599044 0.0607367 0
-0.00626945 0.0602771 0
-0.00614374 0.0605759 0
-0.00606165 0.0607432 0
-0.00574603 0.0606662 0
