%roll pitch yaw
-0.0106346 0.0196196 -0.00126334
-0.0106236 0.0197576 -0.00125982
-0.0106077 0.0198858 -0.00126537
-0.0105815 0.0200139 -0.00127849
-0.0105607 0.0201375 -0.00130032
-0.0105428 0.0202591 -0.00132657
-0.0105117 0.0203844 -0.00134362
-0.0104649 0.0205122 -0.00134901
-0.0104198 0.0206252 -0.00136873
-0.0103783 0.0207314 -0.00137782
-0.0103402 0.0208518 -0.00139314
-0.0102777 0.0209746 -0.0014143
-0.0102164 0.0211015 -0.00142708
-0.0101634 0.0212214 -0.00144525
-0.010111 0.0213452 -0.00146385
-0.0100507 0.0214694 -0.00148416
-0.0099844 0.0215851 -0.00150624
-0.00991133 0.0216989 -0.00151679
-0.0098411 0.0218264 -0.00152312
-0.00975915 0.0219494 -0.00152331
-0.00967263 0.0220599 -0.00152146
-0.0095962 0.0221817 -0.00152631
-0.00952376 0.0223061 -0.00153026
-0.00945138 0.0224069 -0.00152582
-0.00937441 0.0225207 -0.00152688
-0.00930737 0.022627 -0.00152321
-0.00924447 0.022717 -0.00150706
-0.0091792 0.0228112 -0.00148745
-0.0091087 0.022897 -0.0014707
-0.00903047 0.0229685 -0.0014539
-0.00894471 0.0230421 -0.00144975
-0.00886281 0.0231334 -0.0014613
-0.00877612 0.0232161 -0.00147655
-0.00870003 0.0232917 -0.00149472
-0.00862538 0.0233742 -0.0015022
-0.00853636 0.0234484 -0.00150325
-0.00847145 0.023532 -0.00150713
-0.00841423 0.0236108 -0.00151572
-0.00835997 0.0236916 -0.00151857
-0.00831389 0.0237697 -0.00152144
-0.00826266 0.0238401 -0.00154168
-0.0081957 0.0239013 -0.00154403
-0.00812624 0.023941 -0.00153491
-0.00806279 0.0239789 -0.00151955
-0.00799815 0.0240111 -0.0015251
-0.0079178 0.0240335 -0.00153556
-0.00782272 0.024053 -0.00154893
-0.00772688 0.0240666 -0.00155071
-0.00763912 0.0240763 -0.00156315
-0.00755441 0.0240907 -0.00157343
-0.00748937 0.0240903 -0.0015831
-0.00742104 0.0240717 -0.0015858
-0.00734266 0.0240444 -0.00159089
-0.00727279 0.0240253 -0.00161468
-0.00719526 0.0239957 -0.00163222
-0.00712371 0.0239504 -0.00164988
-0.00706473 0.0239008 -0.00166546
