%roll pitch yaw
-0.0298867 0.0583539 0
-0.0297484 0.0584611 0
-0.0295919 0.0582375 0
-0.0294823 0.0580472 0
-0.0295901 0.0580629 0
-0.0299738 0.0581425 0
-0.0299001 0.0580924 0
-0.0292319 0.0581938 0
-0.0293338 0.0582701 0
-0.0294614 0.0586254 0
-0.0294521 0.0584825 0
-0.0297082 0.0582721 0
-0.0297013 0.0578692 0
-0.0300613 0.0575442 0
-0.0299793 0.0578391 0
-0.0296885 0.0577337 0
-0.0299977 0.0581661 0
-0.0299058 0.0576535 0
-0.0301717 0.0582254 0
-0.0299671 0.0581688 0
-0.0297733 0.0576119 0
-0.0296921 0.0585218 0
-0.0296751 0.058283 0
-0.0297403 0.0581078 0
-0.0295715 0.0581822 0
-0.0296554 0.0579554 0
-0.0295717 0.0575759 0
-0.0295766 0.0579121 0
-0.029285 0.0576543 0
-0.0291934 0.0578597 0
-0.0293488 0.05811 0
-0.0292429 0.057826 0
-0.0293086 0.0580928 0
-0.0291908 0.0580611 0
-0.0293349 0.0578117 0
-0.0292728 0.0580192 0
-0.0296975 0.0577453 0
-0.0301247 0.0584414 0
-0.0299833 0.058344 0
-0.029844 0.058317 0
-0.0296822 0.0583622 0
-0.0295494 0.0577616 0
-0.0293887 0.058135 0
-0.0293937 0.0581994 0
-0.0294583 0.0583795 0
-0.0295126 0.0580594 0
-0.0294471 0.0580036 0
-0.0296854 0.0581641 0
-0.0304579 0.0582327 0
-0.0302128 0.0580613 0
-0.0303142 0.0579585 0
-0.0301271 0.0578479 0
-0.0298275 0.0574651 0
-0.0298237 0.0576963 0
-0.0294705 0.0580817 0
-0.0297293 0.0578179 0
-0.0297413 0.0579532 0
-0.0295994 0.0576531 0
-0.0295874 0.0584277 0
-0.0293382 0.0582237 0
-0.0293382 0.0582237 0
-0.0298155 0.0585056 0
-0.0296612 0.0579136 -0.00012737
-0.0296734 0.057915 -0.000256057
-0.0296876 0.057913 -0.000371676
-0.0297021 0.0579145 -0.000487991
-0.0297192 0.0578991 -0.000618208
-0.0297258 0.0578951 -0.000757439
-0.0297279 0.0578946 -0.000889315
-0.029732 0.0578922 -0.0010203
-0.0297528 0.0578903 -0.001163
-0.0297744 0.0578894 -0.00131311
-0.0297983 0.0578835 -0.0014528
-0.0298097 0.0578703 -0.00160242
-0.0298204 0.0578665 -0.0017341
-0.0298309 0.0578757 -0.0018594
-0.0298399 0.0578834 -0.00200799
-0.029854 0.0578848 -0.00215175
-0.0298706 0.0578744 -0.00227423
-0.0298897 0.0578746 -0.00241156
-0.0298998 0.0578674 -0.00254859
-0.0299052 0.0578561 -0.00267977
-0.0299133 0.0578545 -0.00281085
-0.0299199 0.0578589 -0.00295029
-0.029932 0.0578598 -0.00309395
-0.0299473 0.0578603 -0.00321233
-0.0299639 0.0578455 -0.00332449
-0.0299713 0.0578335 -0.00344421
-0.0299723 0.0578308 -0.00356635
-0.0299735 0.0578254 -0.00369939
-0.0299747 0.0578217 -0.00385911
-0.0299882 0.0578176 -0.00400923
-0.0300011 0.0578068 -0.0041346
-0.0300143 0.057797 -0.00425754
-0.0300198 0.0577796 -0.00439913
-0.0300357 0.0577723 -0.00453176
-0.030046 0.0577683 -0.0046752
-0.0300538 0.0577685 -0.00482081
-0.0300671 0.0577608 -0.00497187
-0.0300768 0.0577528 -0.00512307
-0.0300859 0.0577471 -0.0052583
-0.0300987 0.0577458 -0.00537534
-0.0301136 0.0577404 -0.00548603
-0.0301343 0.0577406 -0.00559433
-0.0301509 0.0577389 -0.00570932
-0.030165 0.057743 -0.00582804
-0.0301828 0.0577392 -0.00595709
-0.0301847 0.0577227 -0.00609612
-0.0301908 0.0577097 -0.00621706
-0.0302062 0.0576938 -0.006334
-0.0302152 0.0576741 -0.00647326
-0.0302232 0.0576546 -0.00661533
-0.030231 0.0576482 -0.00676729
-0.0302427 0.0576418 -0.00692254
-0.0302523 0.0576326 -0.00706408
-0.0302623 0.0576166 -0.00720183
-0.0302826 0.0576059 -0.00734391
-0.0302998 0.0575979 -0.00748827
-0.0303078 0.0575933 -0.00761577
-0.0303209 0.0575893 -0.00774379
-0.0303285 0.0575824 -0.00787282
-0.0303295 0.0575703 -0.00798348
-0.0303319 0.0575594 -0.00809877
-0.0303451 0.0575509 -0.00821894
-0.0303604 0.0575528 -0.00834674
-0.0303674 0.0575495 -0.00848373
-0.0303663 0.057539 -0.00861438
-0.0303752 0.0575245 -0.00874811
-0.0303861 0.057506 -0.00888374
-0.0303951 0.0574832 -0.00901795
-0.0304066 0.0574689 -0.00915041
-0.0304161 0.0574593 -0.00929938
-0.0304307 0.0574491 -0.00943839
-0.0304501 0.0574295 -0.00957833
-0.0304629 0.0574194 -0.00971251
-0.030478 0.0574137 -0.00985273
-0.0304865 0.0574102 -0.00998289
-0.0304988 0.0574154 -0.0101088
-0.03051 0.0574074 -0.0102476
-0.0305203 0.0573893 -0.0104012
-0.03053 0.0573872 -0.0105509
-0.0305468 0.0573796 -0.0106947
-0.0305673 0.0573668 -0.0108268
-0.0305763 0.0573533 -0.0109714
-0.0305868 0.057338 -0.0110993
-0.0305981 0.0573277 -0.0112432
-0.030605 0.0573153 -0.0113878
-0.0306081 0.0573044 -0.0115316
-0.0306144 0.057292 -0.0116677
-0.0306255 0.0572832 -0.0117783
-0.0306367 0.0572729 -0.0118988
-0.0306405 0.0572594 -0.0120239
-0.0306479 0.0572482 -0.0121437
-0.030666 0.0572337 -0.012252
-0.0306786 0.0572246 -0.0123814
-0.0306983 0.0572273 -0.0125177
-0.0307233 0.0572326 -0.0126637
-0.0307383 0.0572254 -0.012795
-0.0307439 0.0572194 -0.0129419
-0.0307618 0.0572165 -0.013097
-0.0307814 0.0572026 -0.0132435
-0.0307888 0.0571886 -0.0133784
-0.0307962 0.0571744 -0.0135114
-0.0308068 0.057172 -0.0136338
-0.030825 0.0571702 -0.0137584
-0.0308416 0.0571688 -0.0138896
-0.0308626 0.0571672 -0.0140236
-0.0308821 0.0571702 -0.0141669
-0.0308927 0.0571624 -0.0142938
-0.0309 0.0571566 -0.0144322
-0.0309074 0.0571543 -0.0145661
-0.0309154 0.0571454 -0.0146964
-0.0309253 0.0571486 -0.0148248
-0.0309334 0.0571572 -0.0149528
-0.0309319 0.0571585 -0.0150726
-0.030939 0.0571576 -0.01521
-0.0309531 0.0571613 -0.0153456
-0.0309662 0.0571572 -0.0154739
-0.0309798 0.0571522 -0.0155995
-0.0309933 0.0571531 -0.0157244
-0.0310124 0.0571455 -0.0158583
-0.0310205 0.057134 -0.0159915
-0.0310321 0.057127 -0.0161392
-0.0310511 0.0571263 -0.0162864
-0.0310657 0.0571278 -0.016431
-0.0310732 0.0571322 -0.0165677
-0.0310815 0.0571233 -0.0166895
-0.0310983 0.0571164 -0.0168119
-0.0311009 0.0571194 -0.016936
-0.0311082 0.0571248 -0.0170628
-0.0311218 0.0571241 -0.0172064
-0.0311364 0.0571277 -0.0173464
-0.0311526 0.0571354 -0.0174844
-0.0311607 0.0571436 -0.0176154
-0.0311737 0.0571422 -0.0177531
-0.0311951 0.0571428 -0.0178889
-0.0312151 0.0571433 -0.0179877
-0.0312307 0.0571545 -0.0180822
-0.0312428 0.0571641 -0.0182071
-0.0312626 0.0571746 -0.018345
-0.0312774 0.0571844 -0.0185036
-0.0312935 0.0571969 -0.018659
-0.0312963 0.0572037 -0.0188003
-0.0313008 0.0572107 -0.0189281
-0.0313073 0.057215 -0.0190527
-0.0313216 0.0572242 -0.0191886
-0.0313223 0.0572319 -0.0193164
-0.0313189 0.0572387 -0.0194442
-0.0313172 0.0572486 -0.019572
-0.0313222 0.0572477 -0.019702
-0.0313296 0.0572523 -0.0198275
-0.0313356 0.0572677 -0.0199522
-0.0313475 0.057277 -0.0200824
-0.0313728 0.0572809 -0.0202204
-0.0313959 0.0572826 -0.0203689
-0.0314097 0.0572785 -0.020517
-0.0314193 0.0572819 -0.0206671
-0.0314288 0.0572939 -0.0208013
-0.0314419 0.0573071 -0.0209296
-0.0314439 0.0573294 -0.0210558
-0.0314566 0.0573454 -0.0211855
-0.0314699 0.0573627 -0.0213117
-0.031487 0.0573601 -0.0214334
-0.031502 0.0573686 -0.0215534
-0.0315185 0.0573871 -0.0216797
-0.0315338 0.057408 -0.0218115
-0.0315478 0.0574241 -0.021949
-0.0315597 0.0574416 -0.0220952
-0.0315751 0.05746 -0.0222296
-0.0315912 0.0574734 -0.0223824
-0.0315998 0.0574911 -0.0225333
-0.0315957 0.0575026 -0.0226805
-0.0316022 0.0575114 -0.0228197
-0.0316134 0.0575177 -0.0229583
-0.0316366 0.057523 -0.0230967
-0.0316554 0.0575304 -0.0232265
-0.0316685 0.0575403 -0.0233497
-0.0316728 0.0575513 -0.0234649
-0.0316768 0.0575633 -0.0235872
-0.0316779 0.0575791 -0.0236982
-0.0316808 0.057603 -0.0238139
-0.0316884 0.0576291 -0.0239499
-0.0317002 0.0576325 -0.0240792
-0.0317041 0.057638 -0.0242069
-0.0317074 0.0576593 -0.0243524
-0.0317107 0.057669 -0.0245046
-0.0317258 0.0576921 -0.02465
-0.031739 0.0577102 -0.0248047
-0.0317559 0.0577277 -0.0249518
-0.0317729 0.0577486 -0.0251024
-0.031791 0.0577666 -0.0252424
-0.0318003 0.0577847 -0.0253724
-0.0318072 0.0578038 -0.0254887
-0.0318138 0.0578169 -0.0256136
-0.0318244 0.0578329 -0.0257394
-0.0318419 0.05785 -0.0258838
-0.0318626 0.057869 -0.0260097
-0.031889 0.0578897 -0.0261347
-0.0318928 0.0579091 -0.0262605
-0.0318984 0.0579148 -0.0263881
-0.0319002 0.0579193 -0.0265111
-0.0319031 0.0579272 -0.0266261
-0.031912 0.0579502 -0.0267382
-0.0319216 0.0579657 -0.0268651
-0.0319318 0.0579867 -0.0270115
-0.0319475 0.0580117 -0.0271615
-0.0319654 0.0580335 -0.0273203
-0.0319839 0.0580601 -0.0274724
-0.0320023 0.0580774 -0.0276145
-0.032013 0.0580824 -0.0277468
-0.0320198 0.0581009 -0.027878
-0.0320279 0.0581212 -0.0280118
-0.032036 0.0581396 -0.0281566
-0.0320382 0.0581621 -0.0282774
-0.0320385 0.0581776 -0.0283923
-0.0320444 0.0581915 -0.028519
-0.0320565 0.0582138 -0.0286514
-0.0320593 0.0582421 -0.02878
-0.0320687 0.0582571 -0.0289141
-0.0320781 0.0582787 -0.0290473
-0.0320936 0.0582965 -0.0291819
-0.0321105 0.0583092 -0.0293217
-0.032113 0.0583192 -0.029456
-0.0321145 0.0583434 -0.0295759
-0.0321191 0.0583662 -0.0297074
-0.0321258 0.0583819 -0.0298344
-0.0321324 0.0584006 -0.0299638
-0.0321463 0.0584194 -0.0300743
-0.0321528 0.0584348 -0.0302042
-0.032157 0.0584454 -0.0303399
-0.0321706 0.0584704 -0.0304836
-0.0321846 0.0584931 -0.030627
-0.0321968 0.0585088 -0.0307656
-0.0322098 0.0585186 -0.0309048
-0.0322289 0.0585418 -0.0310512
-0.0322504 0.0585745 -0.0311853
-0.0322638 0.0586114 -0.0313089
-0.0322734 0.0586485 -0.0314285
-0.0322899 0.058666 -0.0315551
-0.0323026 0.0586806 -0.0316823
-0.032318 0.058698 -0.0318072
-0.0323219 0.0587234 -0.0319266
-0.0323306 0.0587482 -0.0320623
-0.0323378 0.0587706 -0.0321862
-0.0323493 0.0587916 -0.0323148
-0.0323621 0.05881 -0.032438
-0.032375 0.0588263 -0.0325718
-0.0323791 0.0588473 -0.0327099
-0.0323833 0.0588663 -0.0328547
-0.0323968 0.0588936 -0.0330042
-0.0324219 0.0589335 -0.0331369
-0.0324408 0.0589598 -0.0332623
-0.0324585 0.0589771 -0.0333881
-0.0324759 0.0589973 -0.0335036
-0.0324887 0.059024 -0.0336187
-0.0325042 0.0590411 -0.0337428
-0.0325057 0.0590567 -0.0338809
-0.0325159 0.0590844 -0.0340072
-0.0325176 0.059111 -0.0341262
-0.0325339 0.0591374 -0.034266
-0.0325512 0.0591658 -0.0344041
-0.0325572 0.0591877 -0.0345481
-0.032566 0.0592182 -0.0346919
-0.032589 0.059248 -0.034846
-0.0326005 0.0592814 -0.0349902
-0.0326032 0.0593054 -0.0351385
-0.0326134 0.0593326 -0.0352651
-0.032622 0.0593633 -0.0353798
-0.0326357 0.0593848 -0.0354832
-0.0326437 0.059408 -0.0355912
-0.0326492 0.0594322 -0.0357121
-0.0326546 0.0594497 -0.0358493
-0.0326663 0.0594682 -0.0360023
-0.032671 0.059493 -0.0361562
-0.0326764 0.0595225 -0.0363021
-0.0326841 0.0595529 -0.0364548
-0.0326995 0.0595751 -0.0365939
-0.0327106 0.0595987 -0.0367188
-0.0327335 0.059629 -0.0368488
-0.0327457 0.0596533 -0.0369689
-0.0327517 0.0596795 -0.037092
-0.0327564 0.0597078 -0.0372147
-0.0327707 0.0597289 -0.0373466
-0.0327829 0.0597553 -0.0374714
-0.0327951 0.0597824 -0.0376165
-0.0328058 0.0598206 -0.0377695
-0.0328187 0.0598549 -0.0379233
-0.0328312 0.0598815 -0.0380617
-0.0328479 0.0599001 -0.0381944
-0.0328567 0.0599288 -0.0383184
-0.0328711 0.0599634 -0.038441
-0.0328926 0.0599978 -0.0385799
-0.0328985 0.0600238 -0.0387287
-0.0328949 0.0600485 -0.0388725
-0.0328983 0.0600767 -0.0390082
-0.0329052 0.0601075 -0.0391504
-0.0329046 0.0601357 -0.0392813
-0.0329159 0.0601635 -0.0394114
-0.0329322 0.0601849 -0.0395357
-0.0329532 0.0602163 -0.0396675
-0.0329663 0.0602425 -0.0397942
-0.0329816 0.0602645 -0.0399356
-0.0329944 0.0602921 -0.0400684
-0.0330108 0.060313 -0.040208
-0.0330273 0.060336 -0.0403359
-0.0330311 0.0603572 -0.0404513
-0.0330368 0.0603875 -0.0405867
-0.03304 0.0604233 -0.0407273
-0.0330424 0.0604616 -0.040854
-0.033057 0.0604997 -0.0409873
-0.0330721 0.0605278 -0.0411391
-0.0330874 0.060557 -0.0412708
-0.0330921 0.0605809 -0.0413978
-0.033095 0.0606072 -0.0415117
-0.0331046 0.0606318 -0.0416212
-0.0331133 0.060649 -0.0417368
-0.0331124 0.0606762 -0.0418471
-0.0331132 0.0607046 -0.0419772
-0.0331173 0.0607374 -0.0421272
-0.0331218 0.0607681 -0.0422684
-0.0331167 0.0607874 -0.0424077
-0.0331106 0.0608025 -0.042552
-0.0331209 0.0608272 -0.0426905
-0.0331345 0.0608473 -0.0428189
-0.0331451 0.0608695 -0.0429454
-0.0331558 0.0608856 -0.0430884
-0.0331659 0.0608932 -0.0432333
-0.0331761 0.0609121 -0.0433747
-0.0331929 0.0609387 -0.0435102
-0.0332084 0.0609638 -0.0436531
-0.0332157 0.0609904 -0.0437853
-0.0332207 0.0610205 -0.0439162
-0.0332184 0.0610422 -0.0440547
-0.0332145 0.0610641 -0.0441828
-0.0332209 0.0610768 -0.0443217
-0.0332268 0.0610817 -0.0444538
-0.0332395 0.0610984 -0.044579
-0.0332512 0.0611177 -0.0446984
-0.0332646 0.0611336 -0.0448199
-0.0332714 0.0611531 -0.0449563
-0.0332876 0.0611742 -0.0451076
-0.0332911 0.0611979 -0.0452409
-0.0332925 0.0612157 -0.0453815
-0.033297 0.0612175 -0.0455081
-0.033305 0.0612291 -0.0456442
-0.0333119 0.06125 -0.0457772
-0.0333172 0.0612721 -0.0459104
-0.0333206 0.0612851 -0.0460487
-0.033324 0.0612952 -0.0461877
-0.0333402 0.0613032 -0.0463243
-0.033355 0.0613188 -0.0464662
-0.033367 0.0613339 -0.0466092
-0.0333836 0.0613442 -0.0467482
-0.0333847 0.061356 -0.0468689
-0.0333936 0.0613616 -0.0469988
