%roll pitch yaw
0.00404354 -0.00476963 -0.191016
0.00405461 -0.00475435 -0.191027
0.00407357 -0.00474272 -0.191051
0.00408567 -0.00473071 -0.191062
0.00409815 -0.00472502 -0.191078
0.00410239 -0.00471125 -0.191087
0.00409546 -0.00469615 -0.191088
0.00408024 -0.00469685 -0.191087
0.00407216 -0.0046902 -0.191076
0.00407057 -0.00468313 -0.191055
0.00408391 -0.00468517 -0.191041
0.00409023 -0.004688 -0.191021
0.00408757 -0.00469149 -0.19101
0.00408313 -0.00469784 -0.19102
0.00406993 -0.0047012 -0.191025
0.00406533 -0.00469661 -0.191018
0.00406559 -0.00469508 -0.19101
0.00406634 -0.00469868 -0.191022
0.00406554 -0.00470298 -0.191023
0.00406285 -0.00470855 -0.19102
0.0040592 -0.00471758 -0.191018
0.00405477 -0.00472941 -0.19102
0.00404691 -0.00473249 -0.191021
0.00403668 -0.00473669 -0.19101
0.00402861 -0.00473546 -0.19101
0.00404354 -0.0047423 -0.191
0.0040595 -0.00473388 -0.191009
0.00406536 -0.004708 -0.191013
0.00406678 -0.00468885 -0.191006
0.00406941 -0.00467732 -0.19101
0.00407364 -0.00466854 -0.191026
0.00407696 -0.00467843 -0.191035
0.00407936 -0.00469207 -0.19104
0.00407654 -0.00469377 -0.191035
0.00407536 -0.00470099 -0.191032
0.00407767 -0.00469804 -0.19104
0.00408379 -0.00470412 -0.191053
0.00408552 -0.0047108 -0.191066
0.00408249 -0.00471282 -0.191062
0.00407274 -0.00471343 -0.191066
0.00407459 -0.0047071 -0.191077
0.00406817 -0.00469982 -0.191072
0.00406079 -0.0046983 -0.191063
0.00405007 -0.00469652 -0.191057
0.00404745 -0.00470285 -0.191068
0.00403936 -0.00471024 -0.19107
0.00402406 -0.00471173 -0.191056
0.0040156 -0.00469513 -0.191044
0.00402545 -0.00467938 -0.191036
0.00404833 -0.00467041 -0.191024
0.00406551 -0.00466596 -0.191007
0.00408137 -0.00466555 -0.190999
0.00408743 -0.00466663 -0.190996
0.00408928 -0.00466997 -0.191003
0.0040948 -0.00467318 -0.191008
0.00409997 -0.0046812 -0.191004
0.00409997 -0.00469267 -0.191
0.00409944 -0.00470478 -0.190986
0.00410009 -0.00471158 -0.190982
0.00409301 -0.00471314 -0.190998
0.00407831 -0.00471267 -0.191006
0.00406183 -0.00470063 -0.191013
0.00405179 -0.00470225 -0.191012
0.00405658 -0.00470408 -0.191028
0.00405912 -0.00470724 -0.191056
0.00405215 -0.0046997 -0.191061
0.00406126 -0.00468481 -0.191059
0.00406469 -0.00466828 -0.19104
0.00406361 -0.00465438 -0.19102
0.00407203 -0.00463765 -0.191012
0.00408125 -0.00463149 -0.191007
0.00409163 -0.00463627 -0.191003
0.00411072 -0.0046438 -0.191007
0.00411915 -0.00465603 -0.191006
0.00411487 -0.00466405 -0.191008
0.00411094 -0.00466772 -0.191018
0.00409883 -0.00466961 -0.191023
0.00410106 -0.00466111 -0.191025
0.00411088 -0.00465846 -0.191025
0.00411186 -0.00466246 -0.191023
0.00409439 -0.00466979 -0.191039
0.00408345 -0.00467153 -0.191045
0.00407414 -0.00466839 -0.19105
