%roll pitch yaw
0.00492368 -0.00455998 0.0189883
0.00491023 -0.00456432 0.0189764
0.00492083 -0.00456781 0.0189667
0.00492507 -0.004578 0.018959
0.00492886 -0.00458991 0.0189541
0.00492385 -0.00459654 0.0189493
0.00492126 -0.00457585 0.0189567
0.00492165 -0.00457503 0.0189687
0.00491973 -0.00457605 0.0189813
0.00491612 -0.00457114 0.0189853
0.00492199 -0.00454759 0.0189949
0.00493003 -0.00453572 0.018994
0.00493114 -0.00454799 0.0189973
0.00491915 -0.00456554 0.0190154
0.00491861 -0.00457143 0.0190405
0.0049267 -0.00456266 0.019029
0.0049325 -0.00456642 0.0190124
0.00493799 -0.00458383 0.019001
0.0049433 -0.00458049 0.0189881
0.00494937 -0.00457018 0.0189795
0.00493492 -0.00457391 0.0189739
0.00492368 -0.00459317 0.0189859
0.0049105 -0.00459078 0.0190043
0.00489855 -0.00458071 0.0190198
0.00490358 -0.00457412 0.0190187
0.00492151 -0.00457907 0.01903
0.00492444 -0.00457547 0.0190311
0.0049283 -0.00456114 0.0190265
0.0049274 -0.0045574 0.0190082
0.00493845 -0.00457284 0.0189892
0.00494691 -0.00457504 0.0189892
0.00493364 -0.00457204 0.0190067
0.00493342 -0.00457555 0.0189989
0.00493542 -0.00459058 0.0189816
0.00494479 -0.00459949 0.0189666
0.00494933 -0.0045892 0.0189579
0.0049426 -0.00457722 0.0189701
0.00495367 -0.00458802 0.018968
0.0049487 -0.00460529 0.0189513
0.00494632 -0.00460944 0.0189405
0.00494584 -0.00460625 0.018922
0.00494842 -0.00458591 0.0189323
0.00495842 -0.00459226 0.0189434
0.0049606 -0.00459888 0.0189438
0.00496849 -0.00460026 0.0189433
0.00496442 -0.00460994 0.0189501
0.00496715 -0.00461844 0.0189504
0.00497887 -0.00461935 0.0189528
0.00497554 -0.00460821 0.0189578
0.00497077 -0.00461861 0.0189411
0.00496439 -0.00463578 0.0189202
0.00495725 -0.00463612 0.0189195
0.00496177 -0.00461035 0.0189255
0.00495896 -0.00461099 0.0189317
0.00495969 -0.00461748 0.0189566
0.00497587 -0.0046067 0.0189701
0.00498706 -0.0045913 0.018961
0.00498869 -0.00459253 0.018949
0.00499184 -0.00459739 0.0189596
0.0049823 -0.00459315 0.0189761
0.00496624 -0.00459741 0.0189911
0.00496841 -0.00460765 0.0190029
0.00497111 -0.00460145 0.0190076
0.0049727 -0.00458266 0.0190098
0.00495894 -0.0045763 0.0190223
0.00494833 -0.00458438 0.0190269
0.00494647 -0.00460092 0.0190362
0.00494655 -0.00459347 0.0190359
0.00496395 -0.00458587 0.0190252
0.00497634 -0.00458829 0.0190093
0.00496948 -0.00459647 0.0189957
0.00496227 -0.00459042 0.0189848
0.00495217 -0.0045818 0.0189818
0.00494323 -0.00459083 0.018986
0.00494214 -0.0046122 0.0190019
0.00493286 -0.00460757 0.0190136
0.00493207 -0.00459683 0.0190144
0.00492619 -0.00461636 0.0190076
