0.0160583 0.024711 0.0110754 -0.0049293
0.0161091 0.0252186 0.0110111 -0.0050373
0.0161612 0.0257351 0.0109484 -0.0051368
0.0162147 0.0262606 0.0108871 -0.0052276
0.0162696 0.0267953 0.0108274 -0.0053096
0.0163259 0.0273393 0.0107692 -0.0053826
0.0163836 0.0278928 0.0107127 -0.0054463
0.0164429 0.0284559 0.0106577 -0.0055007
0.0165036 0.0290289 0.0106045 -0.0055456
0.0165659 0.0296119 0.0105529 -0.0055808
0.0166297 0.0302051 0.0105031 -0.005606
0.0166951 0.0308087 0.0104551 -0.0056213
0.0167621 0.0314229 0.0104088 -0.0056262
0.0168307 0.0320478 0.0103644 -0.0056208
0.016901 0.0326836 0.0103219 -0.0056048
0.016973 0.0333303 0.0102452 -0.0007113
0.0170467 0.0339868 0.0101704 0.0041915
0.0171222 0.0346516 0.0100977 0.0091025
0.0171994 0.0353236 0.010027 0.0140204
0.0172784 0.0360014 0.0099583 0.0189438
0.0173593 0.0366835 0.0098918 0.0238715
0.0174421 0.0373687 0.0098275 0.0288021
0.0175267 0.0380556 0.0097654 0.0337343
0.0176133 0.0387429 0.0097056 0.0386669
0.0177019 0.0394291 0.0096481 0.0435984
0.0177924 0.040113 0.0095929 0.0485277
0.017885 0.0407932 0.0095401 0.0534534
0.0179797 0.0414683 0.0094898 0.0583742
0.0180765 0.042137 0.009442 0.0632888
0.0181753 0.042798 0.0093967 0.0681959
0.0182764 0.0434499 0.009354 0.0730942
0.0183796 0.0440913 0.0093139 0.0779824
0.0184851 0.0447209 0.0092764 0.0828592
0.0185928 0.0453372 0.0092417 0.0877233
0.0187027 0.045939 0.0092098 0.0925733
0.0188149 0.0465253 0.0091316 0.0923928
0.0189295 0.0470959 0.0090563 0.0921973
0.0190465 0.0476511 0.0089839 0.0919868
0.0191658 0.0481913 0.0089145 0.0917616
0.0192877 0.0487166 0.0088482 0.091522
0.019412 0.0492272 0.0087849 0.0912682
0.0195388 0.0497232 0.0087249 0.0910004
0.0196681 0.0502049 0.008668 0.0907187
0.0198 0.0506724 0.0086144 0.0904235
0.0199345 0.0511259 0.0085642 0.090115
0.0200716 0.0515654 0.0085174 0.0897933
0.0202112 0.0519912 0.008474 0.0894587
0.0203535 0.0524035 0.0084341 0.0891114
0.0204984 0.0528023 0.0083979 0.0887516
0.0206459 0.0531878 0.0083652 0.0883795
0.020796 0.0535602 0.0083363 0.0879955
0.0209488 0.0539197 0.0083111 0.0875995
0.0211043 0.0542664 0.0082898 0.087192
0.0212625 0.0546005 0.0082723 0.0867731
0.0214233 0.0549222 0.0082588 0.0863431
0.021587 0.0552317 0.0081136 0.08622
0.0217535 0.0555292 0.0079724 0.0860861
0.0219232 0.0558149 0.0078355 0.0859416
0.0220961 0.056089 0.0077028 0.0857864
0.0222725 0.0563517 0.0075746 0.0856208
0.0224524 0.056603 0.0074509 0.0854448
0.022636 0.0568431 0.0073318 0.0852587
0.0228235 0.0570721 0.0072174 0.0850624
0.0230148 0.05729 0.0071078 0.0848562
0.0232102 0.057497 0.0070031 0.0846401
0.0234097 0.0576931 0.0069034 0.0844143
0.0236135 0.0578783 0.0068088 0.0841789
0.0238216 0.0580529 0.0067194 0.0839341
0.0240341 0.0582168 0.0066354 0.0836799
0.0242511 0.0583702 0.0065567 0.0834164
0.0244728 0.0585132 0.0064836 0.0831438
0.0246993 0.0586459 0.0064161 0.0828623
0.0249306 0.0587683 0.0063543 0.0825718
0.025167 0.0588807 0.0062983 0.0822727
0.0254085 0.0589832 0.0062483 0.0819649
0.0256554 0.0590758 0.0063548 0.0820625
0.0259076 0.0591588 0.0064675 0.0821516
0.0261654 0.0592323 0.0065862 0.0822322
0.0264289 0.0592962 0.0067112 0.0823044
0.0266981 0.0593506 0.0068424 0.082368
0.0269733 0.0593957 0.0069799 0.082423
0.0272545 0.0594312 0.0071237 0.0824696
0.0275419 0.0594573 0.007274 0.0825076
0.0278356 0.059474 0.0074307 0.0825371
0.0281356 0.0594812 0.0075939 0.0825581
0.0284421 0.059479 0.0077637 0.0825706
0.0287552 0.0594673 0.0079401 0.0825745
0.0290749 0.0594462 0.0081232 0.0825698
0.0294015 0.0594157 0.0083131 0.0825567
0.0297349 0.0593758 0.0085097 0.082535
0.0300753 0.0593266 0.0087132 0.0825047
0.0304227 0.0592681 0.0089236 0.0824659
0.0307774 0.0592002 0.0091409 0.0824185
0.0311394 0.0591231 0.0093653 0.0823625
0.0315087 0.0590368 0.0095967 0.082298
0.0318856 0.0589412 0.0097717 0.0825944
0.0322701 0.0588364 0.0099539 0.0828822
0.0326623 0.0587222 0.0101434 0.0831611
0.0330624 0.0585986 0.0103402 0.0834311
0.0334704 0.0584654 0.0105445 0.0836921
0.0338865 0.0583225 0.0107562 0.0839439
0.0343109 0.0581697 0.0109756 0.0841865
0.0347436 0.058007 0.0112025 0.0844197
0.0351849 0.0578342 0.0114372 0.0846434
0.0356348 0.0576511 0.0116797 0.0848575
0.0360936 0.0574578 0.01193 0.0850619
0.0365613 0.057254 0.0121883 0.0852565
0.037038 0.0570398 0.0124546 0.0854411
0.037524 0.0568149 0.012729 0.0856156
0.0380193 0.0565794 0.0130116 0.0857799
0.038524 0.0563332 0.0133024 0.085934
0.0390383 0.0560761 0.0136016 0.0860776
0.0395624 0.0558081 0.0139091 0.0862107
0.0400963 0.0555291 0.0142251 0.0863332
0.0406401 0.055239 0.0145496 0.0864449
0.0411941 0.0549376 0.0146535 0.08664
0.0417582 0.0546248 0.0147661 0.0868241
0.0423327 0.0543005 0.0148877 0.086997
0.0429176 0.0539645 0.0150183 0.0871587
0.0435132 0.0536165 0.0151581 0.0873088
0.0441195 0.0532565 0.0153072 0.0874474
0.0447368 0.0528842 0.0154658 0.0875742
0.0453653 0.0524994 0.015634 0.0876892
0.0460053 0.0521019 0.015812 0.0877921
0.0466568 0.0516915 0.0159999 0.0878829
0.0473201 0.0512681 0.0161978 0.0879613
0.0479955 0.0508315 0.016406 0.0880272
0.0486831 0.0503817 0.0166245 0.0880806
0.049383 0.0499183 0.0168535 0.0881212
0.0500956 0.0494413 0.0170931 0.0881489
0.050821 0.0489506 0.0173435 0.0881636
0.0515594 0.0484459 0.0176048 0.088165
0.0523109 0.0479272 0.0178772 0.0881532
0.0530757 0.0473942 0.0181608 0.0881279
0.053854 0.0468468 0.0184558 0.0880889
0.054646 0.0462848 0.0184523 0.088134
0.0554518 0.0457081 0.0184605 0.0881652
0.0562715 0.0451165 0.0184807 0.0881823
0.0571054 0.0445098 0.0185131 0.0881851
0.0579536 0.0438878 0.018558 0.0881734
0.0588163 0.0432502 0.0186156 0.0881471
0.0596939 0.0425968 0.018686 0.088106
0.0605865 0.0419274 0.0187697 0.0880499
0.0614945 0.0412418 0.0188667 0.0879786
0.062418 0.0405397 0.0189774 0.0878921
0.0633574 0.0398208 0.019102 0.08779
0.0643128 0.0390851 0.0192407 0.0876723
0.0652846 0.0383321 0.0193938 0.0875387
0.066273 0.0375619 0.0195614 0.0873891
0.0672782 0.036774 0.0197439 0.0872233
0.0683005 0.0359684 0.0199414 0.0870411
0.06934 0.0351448 0.0201543 0.0868424
0.0703971 0.034303 0.0203827 0.0866269
0.0714718 0.0334428 0.0206269 0.0863946
0.0725645 0.032564 0.0208871 0.0861452
0.0736752 0.0316664 0.0204978 0.0862355
0.0748044 0.0307498 0.0201252 0.0863082
0.0759524 0.029814 0.0197698 0.0863631
0.0771194 0.0288589 0.0194319 0.0863999
0.0783059 0.027884 0.0191121 0.0864184
0.0795122 0.0268893 0.0188107 0.0864182
0.0807388 0.0258743 0.0185282 0.086399
0.081986 0.0248389 0.0182651 0.0863607
0.0832543 0.0237826 0.0180217 0.0863029
0.0845441 0.0227053 0.0177986 0.0862253
0.0858558 0.0216065 0.0175962 0.0861276
0.0871898 0.020486 0.0174148 0.0860096
0.0885466 0.0193435 0.017255 0.0858709
0.0899265 0.0181786 0.0171172 0.0857114
0.0913301 0.0169911 0.0170018 0.0855306
0.0927578 0.0157806 0.0169093 0.0853284
0.0942099 0.0145467 0.0168401 0.0851045
0.095687 0.0132893 0.0167947 0.0848584
0.0971895 0.012008 0.0167734 0.0845901
0.0987177 0.0107026 0.0167768 0.0842992
0.100272 0.0093734 0.0264704 0.0745723
0.101849 0.0080226 0.0361867 0.0648251
0.103447 0.0066529 0.045923 0.0550601
0.105064 0.0052671 0.0556769 0.04528
0.106696 0.0038679 0.0654458 0.0354873
0.108341 0.002458 0.0752274 0.0256847
0.109996 0.00104 0.0850191 0.0158745
0.111659 -0.0003834 0.0948184 0.0060596
0.113328 -0.0018095 0.104623 -0.0037576
0.115 -0.0032357 0.11443 -0.0135745
0.116671 -0.0046594 0.124237 -0.0233885
0.11834 -0.0060778 0.134042 -0.0331972
0.120004 -0.0074883 0.143842 -0.0429977
0.12166 -0.0088882 0.153634 -0.0527877
0.123306 -0.0102749 0.163417 -0.0625645
0.124939 -0.0116456 0.173187 -0.0723255
0.126557 -0.0129977 0.182943 -0.0820682
0.128157 -0.0143285 0.192681 -0.09179
0.129736 -0.0156353 0.2024 -0.101488
0.131291 -0.0169153 0.212096 -0.11116
0.132821 -0.0181667 0.211756 -0.110648
0.134326 -0.0193892 0.211393 -0.110108
0.135806 -0.0205834 0.211006 -0.10954
0.137261 -0.02175 0.210595 -0.108945
0.138692 -0.0228893 0.210162 -0.108323
0.1401 -0.0240018 0.209707 -0.107675
0.141485 -0.025088 0.20923 -0.107001
0.142848 -0.0261484 0.208732 -0.106303
0.144188 -0.0271833 0.208214 -0.10558
0.145506 -0.0281934 0.207676 -0.104833
0.146803 -0.029179 0.207119 -0.104062
0.148079 -0.0301405 0.206542 -0.103268
0.149335 -0.0310783 0.205948 -0.102452
0.15057 -0.031993 0.205336 -0.101613
0.151785 -0.032885 0.204706 -0.100753
0.152982 -0.0337546 0.20406 -0.0998725
0.154159 -0.0346024 0.203398 -0.0989711
0.155317 -0.0354289 0.20272 -0.0980496
0.156457 -0.0362344 0.202027 -0.0971087
0.15758 -0.0370194 0.20132 -0.0961487
0.158685 -0.0377845 0.20102 -0.0960449
0.159773 -0.0385298 0.200707 -0.0959229
0.160845 -0.0392558 0.200381 -0.0957829
0.161902 -0.0399628 0.200042 -0.0956251
0.162943 -0.0406509 0.199691 -0.0954498
0.16397 -0.0413205 0.199327 -0.0952572
0.164983 -0.0419717 0.198953 -0.0950476
0.165982 -0.0426048 0.198568 -0.0948212
0.166967 -0.04322 0.198171 -0.0945783
0.167939 -0.0438174 0.197765 -0.094319
0.168899 -0.0443973 0.197349 -0.0940437
0.169846 -0.0449597 0.196924 -0.0937526
0.170781 -0.0455051 0.19649 -0.0934459
0.171705 -0.0460334 0.196047 -0.0931239
0.172617 -0.0465449 0.195596 -0.0927868
0.173518 -0.0470399 0.195138 -0.0924348
0.174408 -0.0475185 0.194672 -0.0920682
0.175289 -0.0479809 0.1942 -0.0916873
0.176159 -0.0484274 0.193721 -0.0912922
0.177021 -0.0488582 0.193236 -0.0908833
0.177874 -0.0492736 0.193463 -0.0909473
0.178718 -0.0496738 0.193683 -0.0909977
0.179555 -0.0500589 0.193899 -0.0910347
0.180384 -0.0504291 0.19411 -0.0910584
0.181206 -0.0507846 0.194316 -0.0910687
0.182022 -0.0511255 0.194517 -0.0910659
0.182831 -0.0514518 0.194715 -0.0910501
0.183634 -0.0517637 0.194907 -0.0910212
0.184431 -0.0520612 0.195096 -0.0909795
0.185222 -0.0523444 0.195281 -0.090925
0.186009 -0.0526135 0.195463 -0.0908578
0.18679 -0.0528684 0.195641 -0.090778
0.187566 -0.0531094 0.195816 -0.0906857
0.188338 -0.0533365 0.195989 -0.090581
0.189107 -0.0535499 0.196158 -0.0904639
0.18987 -0.0537496 0.196325 -0.0903347
0.190631 -0.0539359 0.196489 -0.0901933
0.191388 -0.0541087 0.196651 -0.0900399
0.192143 -0.0542683 0.196811 -0.0898745
0.192894 -0.0544147 0.19697 -0.0896973
0.193644 -0.0545482 0.197533 -0.0900029
0.194391 -0.0546686 0.198095 -0.0902967
0.195136 -0.054776 0.198656 -0.0905787
0.19588 -0.0548704 0.199215 -0.0908487
0.196622 -0.0549518 0.199773 -0.0911067
0.197362 -0.05502 0.200329 -0.0913528
0.198102 -0.0550749 0.200885 -0.0915867
0.19884 -0.0551166 0.20144 -0.0918085
0.199577 -0.055145 0.201993 -0.0920181
0.200314 -0.05516 0.202546 -0.0922155
0.20105 -0.0551616 0.203098 -0.0924005
0.201786 -0.0551497 0.203649 -0.0925732
0.202521 -0.0551244 0.2042 -0.0927334
0.203257 -0.0550857 0.20475 -0.0928812
0.203992 -0.0550335 0.205299 -0.0930165
0.204729 -0.0549678 0.205848 -0.0931392
0.205465 -0.0548887 0.206397 -0.0932492
0.206203 -0.0547961 0.206945 -0.0933465
0.206941 -0.0546899 0.207493 -0.0934311
0.20768 -0.0545703 0.208041 -0.0935029
0.208421 -0.054437 0.208447 -0.0938087
0.209162 -0.0542901 0.208853 -0.0941015
0.209905 -0.0541294 0.209259 -0.0943811
0.21065 -0.0539547 0.209666 -0.0946475
0.211396 -0.053766 0.210073 -0.0949006
0.212144 -0.0535629 0.21048 -0.0951401
0.212894 -0.0533453 0.210888 -0.0953659
0.213647 -0.0531132 0.211297 -0.095578
0.214401 -0.0528662 0.211707 -0.0957762
0.215158 -0.0526044 0.212118 -0.0959603
0.215918 -0.0523274 0.21253 -0.0961303
0.21668 -0.0520353 0.212943 -0.0962859
0.217446 -0.051728 0.213357 -0.0964271
0.218215 -0.0514052 0.213774 -0.0965538
0.218988 -0.051067 0.214191 -0.0966658
0.219765 -0.0507131 0.214611 -0.0967629
0.220545 -0.0503436 0.215032 -0.0968451
0.221329 -0.0499581 0.215456 -0.0969122
0.222118 -0.0495568 0.215881 -0.0969641
0.222912 -0.0491392 0.216309 -0.0970006
0.223709 -0.0487055 0.216533 -0.0971646
0.224512 -0.0482553 0.216761 -0.0973129
0.225319 -0.0477885 0.216991 -0.0974453
0.226131 -0.0473049 0.217224 -0.0975618
0.226948 -0.0468042 0.21746 -0.0976621
0.227771 -0.0462863 0.217699 -0.0977461
0.228598 -0.0457509 0.217942 -0.0978135
0.229432 -0.0451978 0.218188 -0.0978643
0.23027 -0.0446268 0.218438 -0.0978981
0.231115 -0.0440375 0.218692 -0.0979149
0.231966 -0.0434299 0.218951 -0.0979145
0.232824 -0.0428037 0.219213 -0.0978968
0.233688 -0.0421587 0.21948 -0.0978614
0.234559 -0.0414947 0.219752 -0.0978083
0.235436 -0.0408115 0.220029 -0.0977373
0.236321 -0.0401088 0.220311 -0.0976482
0.237214 -0.0393866 0.220598 -0.0975408
0.238114 -0.0386446 0.22089 -0.097415
0.239021 -0.0378825 0.221188 -0.0972706
0.239936 -0.0371002 0.221492 -0.0971074
0.24086 -0.0362976 0.221263 -0.0972126
0.241791 -0.0354743 0.22104 -0.0972987
0.242731 -0.0346302 0.220824 -0.0973652
0.24368 -0.0337651 0.220615 -0.097412
0.244637 -0.0328788 0.220414 -0.0974388
0.245604 -0.031971 0.22022 -0.0974454
0.24658 -0.0310413 0.220034 -0.0974314
0.247565 -0.0300897 0.219856 -0.0973966
0.248561 -0.0291157 0.219687 -0.0973408
0.249567 -0.028119 0.219528 -0.0972636
0.250583 -0.0270994 0.219377 -0.0971649
0.251611 -0.0260566 0.219237 -0.0970443
0.25265 -0.0249903 0.219106 -0.0969017
0.2537 -0.0239002 0.218987 -0.0967367
0.254762 -0.022786 0.218877 -0.096549
0.255837 -0.0216473 0.218779 -0.0963385
0.256924 -0.0204839 0.218693 -0.0961049
0.258023 -0.0192955 0.218618 -0.0958478
0.259136 -0.0180818 0.218556 -0.0955671
0.260263 -0.0168427 0.218506 -0.0952625
0.261402 -0.0155784 0.224426 -0.0854832
0.262554 -0.0142911 0.230356 -0.0756824
0.263717 -0.0129837 0.236297 -0.0658626
0.264889 -0.0116589 0.242246 -0.0560265
0.266068 -0.0103194 0.248203 -0.0461765
0.267253 -0.008968 0.254165 -0.0363155
0.268442 -0.0076073 0.26013 -0.0264459
0.269634 -0.0062401 0.266099 -0.0165704
0.270828 -0.0048689 0.272069 -0.0066915
0.272022 -0.0034966 0.278038 0.0031879
0.273214 -0.0021258 0.284006 0.0130656
0.274403 -0.0007592 0.289971 0.0229387
0.275587 0.0006004 0.29593 0.0328048
0.276765 0.0019505 0.301884 0.0426611
0.277935 0.0032884 0.30783 0.0525051
0.279095 0.0046112 0.313767 0.0623342
0.280245 0.0059163 0.319694 0.0721457
0.281383 0.0072009 0.325609 0.081937
0.282506 0.0084623 0.33151 0.0917056
0.283614 0.0096979 0.337396 0.101449
0.284706 0.0109055 0.337186 0.100948
0.28578 0.012085 0.336961 0.100419
0.286838 0.013237 0.33672 0.0998631
0.28788 0.014362 0.336464 0.0992809
0.288907 0.0154604 0.336193 0.0986726
0.289918 0.0165327 0.335907 0.0980389
0.290914 0.0175794 0.335608 0.0973801
0.291895 0.0186009 0.335294 0.0966968
0.292862 0.0195977 0.334968 0.0959895
0.293814 0.0205701 0.334628 0.0952587
0.294753 0.0215187 0.334276 0.0945048
0.295678 0.0224437 0.333912 0.0937284
0.29659 0.0233457 0.333536 0.0929299
0.297488 0.0242251 0.333149 0.0921099
0.298374 0.0250822 0.33275 0.0912688
0.299247 0.0259175 0.332341 0.0904072
0.300108 0.0267315 0.331921 0.0895254
0.300957 0.0275245 0.331492 0.0886241
0.301795 0.0282971 0.331054 0.0877037
0.30262 0.0290496 0.330606 0.0867647
0.303435 0.0297824 0.330396 0.086637
0.304239 0.0304961 0.330178 0.0864913
0.305033 0.0311908 0.329952 0.0863281
0.305817 0.0318668 0.329719 0.0861474
0.306591 0.0325245 0.329477 0.0859497
0.307356 0.033164 0.329229 0.085735
0.308113 0.0337856 0.328973 0.0855038
0.308861 0.0343896 0.328711 0.0852561
0.309601 0.034976 0.328443 0.0849922
0.310333 0.0355451 0.328169 0.0847125
0.311057 0.0360971 0.327889 0.084417
0.311774 0.0366323 0.327604 0.0841061
0.312484 0.0371506 0.327314 0.0837801
0.313186 0.0376525 0.327019 0.083439
0.313883 0.0381381 0.32672 0.0830833
0.314573 0.0386075 0.326416 0.0827131
0.315257 0.0390611 0.326109 0.0823287
0.315935 0.039499 0.325798 0.0819303
0.316608 0.0399215 0.325484 0.0815182
0.317276 0.0403287 0.325167 0.0810925
0.317939 0.0407211 0.32536 0.0811857
0.318598 0.0410987 0.32555 0.0812657
0.319253 0.0414617 0.325738 0.0813326
0.319904 0.0418104 0.325923 0.0813865
0.320552 0.0421447 0.326107 0.0814274
0.321197 0.0424649 0.326289 0.0814555
0.321839 0.0427711 0.326469 0.0814708
0.322478 0.0430632 0.326648 0.0814735
0.323114 0.0433413 0.326825 0.0814635
0.323748 0.0436057 0.327002 0.081441
0.324381 0.0438563 0.327177 0.081406
0.325011 0.0440932 0.327351 0.0813587
0.32564 0.0443165 0.327524 0.0812991
0.326267 0.0445264 0.327697 0.0812273
0.326893 0.0447229 0.32787 0.0811433
0.327518 0.0449061 0.328042 0.0810474
0.328143 0.0450762 0.328214 0.0809394
0.328767 0.0452332 0.328386 0.0808196
0.32939 0.0453773 0.328558 0.0806879
0.330014 0.0455086 0.328731 0.0805446
0.330638 0.0456271 0.329137 0.0808666
0.331262 0.045733 0.329543 0.081177
0.331886 0.0458261 0.32995 0.0814756
0.332512 0.0459064 0.330358 0.0817624
0.333138 0.0459739 0.330767 0.0820373
0.333765 0.0460284 0.331177 0.0823002
0.334393 0.04607 0.331587 0.0825511
0.335022 0.0460985 0.331999 0.0827899
0.335653 0.0461139 0.332412 0.0830165
0.336286 0.0461162 0.332826 0.0832309
0.33692 0.0461052 0.333241 0.083433
0.337556 0.0460809 0.333657 0.0836228
0.338194 0.0460434 0.334076 0.0838002
0.338835 0.0459925 0.334495 0.0839651
0.339478 0.0459283 0.334916 0.0841174
0.340124 0.0458508 0.335339 0.0842571
0.340772 0.0457599 0.335764 0.0843842
0.341423 0.0456555 0.33619 0.0844985
0.342077 0.0455377 0.336619 0.0846001
0.342734 0.0454064 0.337049 0.0846887
0.343395 0.0452616 0.337334 0.0849604
0.344059 0.0451031 0.337621 0.0852191
0.344727 0.0449308 0.337911 0.0854646
0.345398 0.0447446 0.338203 0.0856968
0.346074 0.0445443 0.338497 0.0859155
0.346753 0.0443298 0.338794 0.0861208
0.347436 0.0441008 0.339095 0.0863123
0.348123 0.0438572 0.339398 0.08649
0.348816 0.0435989 0.339704 0.0866539
0.349512 0.0433256 0.340014 0.0868037
0.350214 0.0430374 0.340326 0.0869393
0.35092 0.042734 0.340643 0.0870606
0.351632 0.0424154 0.340963 0.0871676
0.35235 0.0420815 0.341286 0.08726
0.353073 0.041732 0.341614 0.0873377
0.353802 0.041367 0.341946 0.0874006
